"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2242","@Delta Help Delta!!! We don't have that money. We are sending supplies",FALSE,0,"Delta",2017-09-26 01:26:55,FALSE,"912108443720396801","912488622632214530","5920532","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iriveracollazo",1,FALSE,FALSE,NA,NA
"2243","RT @luly9: @FLGovScott Price gouging by airlines is a crime go after them please. @FLGovScott  @delta @AmericanAir @UnitedAirlines",FALSE,0,NA,2017-09-26 01:26:54,FALSE,NA,"912488620245823489",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","brailleonehelen",1,TRUE,FALSE,NA,NA
"2244","@DougBaldwinJr @TDLockett12 @Delta To bad this is only for Washington State residents.",FALSE,1,"DougBaldwinJr",2017-09-26 01:26:50,FALSE,"912479731974467584","912488603040829440","45892981","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SamnthaKNichols",0,FALSE,FALSE,NA,NA
"2245","RT @DavidBegnaud: @Delta Trying to operate out of there, @delta says, is ""a logistical nightmare"" (4/5)",FALSE,0,NA,2017-09-26 01:26:34,FALSE,NA,"912488535353118720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MGeeZyBitch",112,TRUE,FALSE,NA,NA
"2246","@Delta Help iy is all donations, solar panels",FALSE,0,"Delta",2017-09-26 01:26:34,FALSE,"912108443720396801","912488532421181441","5920532","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iriveracollazo",0,FALSE,FALSE,NA,NA
"2247","@taylorcfaith @Delta <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,"taylorcfaith",2017-09-26 01:26:29,FALSE,"912488093776740354","912488513043656704","96078252","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nsansa",0,FALSE,FALSE,NA,NA
"2248","RT @DavidBegnaud: @Delta Airport is:
- operating off of back up generator
Terminal B was badly damaged - there's still water in the termina…",FALSE,0,NA,2017-09-26 01:26:29,FALSE,NA,"912488512733229058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MGeeZyBitch",134,TRUE,FALSE,NA,NA
"2249","RT @DavidBegnaud: @Delta - no resources to accommodate people who aren't traveling
- there's no A/C, power
(Note: power was restored to som…",FALSE,0,NA,2017-09-26 01:26:26,FALSE,NA,"912488499663777799",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MGeeZyBitch",177,TRUE,FALSE,NA,NA
"2250","RT @DavidBegnaud: We called @Delta. This was their response to the San Juan airport situation :
*Only ticketed passengers should show up at…",FALSE,0,NA,2017-09-26 01:26:23,FALSE,NA,"912488486766284800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MGeeZyBitch",195,TRUE,FALSE,NA,NA
"2251","@Delta @Delta delta have 8 bags of disaster relief but I am being charged $500!!",FALSE,0,"Delta",2017-09-26 01:26:14,FALSE,"912108443720396801","912488450225356800","5920532","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iriveracollazo",0,FALSE,FALSE,NA,NA
"2252","RT @DavidBegnaud: We called @Delta. This was their response to the San Juan airport situation :
*Only ticketed passengers should show up at…",FALSE,0,NA,2017-09-26 01:25:58,FALSE,NA,"912488384093937664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Gert001badger",195,TRUE,FALSE,NA,NA
"2253","RT @yalixariveraEND: Vuelos que salen mañana 26 de octubre del LMM:@JetBlue 2 vuelos a Fort Lauderdale; 1 Orlando; 1 Boston; 1 NY @Delta 1…",FALSE,0,NA,2017-09-26 01:25:30,FALSE,NA,"912488267202879488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SarahLora",2,TRUE,FALSE,NA,NA
"2254","RT @njburkett7: Unforgettable reunions!  @Delta 302, the first direct flight to JFK from San Juan, arrives this evening. #hurricanemaria201…",FALSE,0,NA,2017-09-26 01:25:30,FALSE,NA,"912488267014180876",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraBookman7",25,TRUE,FALSE,NA,NA
"2255","@DougBaldwinJr @TDLockett12 @Delta oh I have to get on a Delta plane cool",FALSE,0,"DougBaldwinJr",2017-09-26 01:25:21,FALSE,"912479731974467584","912488230242500608","45892981","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mlagawks",0,FALSE,FALSE,NA,NA
"2256","@nsansa @Delta You can have mine too.",FALSE,0,"nsansa",2017-09-26 01:24:49,FALSE,"912487484994588674","912488093776740354","145072477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taylorcfaith",0,FALSE,FALSE,NA,NA
"2257","@DougBaldwinJr @TDLockett12 @Delta Is Delta going to keep leasing an Airbus to the @Seahawks, or will you get a Boeing built by your fans?",FALSE,1,"DougBaldwinJr",2017-09-26 01:24:17,FALSE,"912479731974467584","912487958879408130","45892981","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emmeyekayeee",0,FALSE,FALSE,NA,NA
"2258","@ccchicky @DavidBegnaud @Delta If my family did not crush my spine and hurt me so bad, I would be wealthy by now ea… https://t.co/xlnrdvt3CC",FALSE,0,"ccchicky",2017-09-26 01:23:58,TRUE,"912179599450230784","912487879225593861","16076373","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adam_Majk",0,FALSE,FALSE,NA,NA
"2259","@Nedrockenboom @CVGairport @theRCnews @Delta Thanks! Was hoping it would be based out of CVG.",FALSE,0,"Nedrockenboom",2017-09-26 01:23:51,FALSE,"912471604474597377","912487852050706433","4693645063","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chipthestar",0,FALSE,FALSE,NA,NA
"2260","@Delta @ATLairport if only i could get your twitter names right. https://t.co/IhR7bnarsT",FALSE,2,"Delta",2017-09-26 01:23:49,FALSE,NA,"912487840541495297","5920532","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kathynajimy",2,FALSE,FALSE,NA,NA
"2261","@Delta Thank for the kind gesture and I accept. I will always be loyal to delta.",FALSE,0,"Delta",2017-09-26 01:23:42,FALSE,"912475339707777024","912487811042947072","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATLMorty",0,FALSE,FALSE,NA,NA
"2262","@Delta Thanks. So based on this is should have been able to take the earlier flight to Minneapolis from Atlanta.  C… https://t.co/94aodgrRhj",FALSE,0,"Delta",2017-09-26 01:23:36,TRUE,"912486528076697601","912487786296565760","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pocoarturo",0,FALSE,FALSE,NA,NA
"2263","@DougBaldwinJr @TDLockett12 @Delta hey l like that ball commercial where can I get ine",FALSE,0,"DougBaldwinJr",2017-09-26 01:23:34,FALSE,"912479731974467584","912487777995915264","45892981","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mlagawks",0,FALSE,FALSE,NA,NA
"2264","Okay @delta the lemongrass chicken with curry rice I’m eating on board right now is seriously awesome. No joke can I get the recipe?",FALSE,0,NA,2017-09-26 01:22:55,FALSE,NA,"912487614133018625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slicknickricky",0,FALSE,FALSE,NA,NA
"2265","@ccchicky @DavidBegnaud @Delta Our wealthy people are losers. Imagine if one human being had a speed boat how many… https://t.co/r7JMeovOXJ",FALSE,0,"ccchicky",2017-09-26 01:22:30,TRUE,"912179599450230784","912487511074705408","16076373","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adam_Majk",0,FALSE,FALSE,NA,NA
"2266","Started a serious health food plan today. Gonna stick to it until vacation. Can't wait for @Delta cookies.",FALSE,1,NA,2017-09-26 01:22:24,FALSE,NA,"912487484994588674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nsansa",0,FALSE,FALSE,NA,NA
"2267","@Delta hey can someone help me with a refund that went to cheap flights instead of the ticket holder?<ed><U+00A0><U+00BD><ed><U+00B8><U+00AB>thanks",FALSE,0,"Delta",2017-09-26 01:22:20,FALSE,NA,"912487467424546816","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snowflowerlux",0,FALSE,FALSE,NA,NA
"2268","Ok, los perdono porque esto si está bonito (¡hay comida de verdad!) (at @Delta Sky Club in Minneapolis, MN) https://t.co/XOwGOjguFz",FALSE,0,NA,2017-09-26 01:22:00,FALSE,NA,"912487386587820032",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","forsomemasses",0,FALSE,FALSE,"-93.21253683","44.88275092"
"2269","RT @DeltaNewsHub: Here's what @Delta customers flying out of Puerto Rico need to know: https://t.co/mh2YhXtwtD",FALSE,0,NA,2017-09-26 01:21:44,FALSE,NA,"912487316790312961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suehamresmith",12,TRUE,FALSE,NA,NA
"2270","RT @Delta: We are ready for #SolarEclipse2017! Here’s a little “pre-enactment” for your viewing (and snacking) pleasure. https://t.co/fgDu1…",FALSE,0,NA,2017-09-26 01:21:40,FALSE,NA,"912487302521393152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiciaRei",183,TRUE,FALSE,NA,NA
"2271","RT @Delta: Damage &amp; space at SJU continues to limit the number of flights. Delta will operate 3 flights on Tuesday. Learn more: https://t.c…",FALSE,0,NA,2017-09-26 01:21:38,FALSE,NA,"912487291309953025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suehamresmith",42,TRUE,FALSE,NA,NA
"2272","@Delta Thank you <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,"Delta",2017-09-26 01:21:11,FALSE,"912486667835068417","912487178244063238","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaysNurseK",0,FALSE,FALSE,NA,NA
"2273","@Delta another delta delay for an absent flight crew. Flight 4505 delayed for missing flight crew. I can understand weather but this?",FALSE,0,"Delta",2017-09-26 01:21:03,FALSE,NA,"912487147109847041","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","radicalrex1",0,FALSE,FALSE,NA,NA
"2274","RT @DeltaNewsHub: .@Delta's relief flight offers help for Puerto Rico; more supplies coming this week https://t.co/K5Tp93dN6X https://t.co/…",FALSE,0,NA,2017-09-26 01:20:38,FALSE,NA,"912487040469667841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suehamresmith",30,TRUE,FALSE,NA,NA
"2275","@DavidBegnaud @Delta When you realize the technology our military and the mafia have, and you see they are not both… https://t.co/qYtuyuxwhf",FALSE,0,"DavidBegnaud",2017-09-26 01:20:35,TRUE,"912160565468033025","912487027165278208","42971403","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adam_Majk",0,FALSE,FALSE,NA,NA
"2276","@DavidBegnaud @Delta So our military could evacuate all 3.5 million people from Porta Rico to Montana in a few hour… https://t.co/Q1r9HBBezr",FALSE,0,"DavidBegnaud",2017-09-26 01:19:23,TRUE,"912160565468033025","912486728400801792","42971403","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adam_Majk",0,FALSE,FALSE,NA,NA
"2277","@Delta I want to make sure my miles get posted to my acct 
I volunteered and gave up seat on an early flight and don't see my flights posted",FALSE,0,"Delta",2017-09-26 01:18:43,FALSE,NA,"912486560636993536","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaysNurseK",0,FALSE,FALSE,NA,NA
"2278","@DavidBegnaud @Delta A light fountain is 2 platinum booms spinning and controlling light. Freezing it, allowing one… https://t.co/hSMN8ZvB6N",FALSE,0,"DavidBegnaud",2017-09-26 01:18:25,TRUE,"912160565468033025","912486484992720897","42971403","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adam_Majk",0,FALSE,FALSE,NA,NA
"2279","RT @DavidBegnaud: @Delta Trying to operate out of there, @delta says, is ""a logistical nightmare"" (4/5)",FALSE,0,NA,2017-09-26 01:17:51,FALSE,NA,"912486339097985025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theurv",112,TRUE,FALSE,NA,NA
"2280","RT @DavidBegnaud: @Delta Airport is:
- operating off of back up generator
Terminal B was badly damaged - there's still water in the termina…",FALSE,0,NA,2017-09-26 01:17:48,FALSE,NA,"912486328276623360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theurv",134,TRUE,FALSE,NA,NA
"2281","@DavidBegnaud @Delta Our military, my parents, and many other wealthy freaks have what they call a ""light fountain""… https://t.co/27nJDiBPYX",FALSE,0,"DavidBegnaud",2017-09-26 01:17:28,TRUE,"912160565468033025","912486245212856327","42971403","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adam_Majk",0,FALSE,FALSE,NA,NA
"2282","@TaylorHicks @Delta Goodness, you've had quite a day! Glad that you (&amp; your belongings) finally made it.<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",FALSE,0,"TaylorHicks",2017-09-26 01:15:57,FALSE,"912478966283427840","912485862432272384","27755192","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SteffnyB",0,FALSE,FALSE,NA,NA
"2283","@JenSchuld @Delta Dang is Seattle always this dreary?",FALSE,0,"JenSchuld",2017-09-26 01:15:26,FALSE,"912481205815197696","912485734434639872","113157247","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","monkeyboysr2002",0,FALSE,FALSE,NA,NA
"2284","@TheAntiM @SchadenJake @Delta It looks surprised to be there.",FALSE,1,"TheAntiM",2017-09-26 01:15:13,FALSE,"912434190565613568","912485677845147649","19559547","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mooflower",0,FALSE,FALSE,NA,NA
"2285","RT @DougBaldwinJr: Let ‘em know how to earn miles, @TDLockett12. But don’t break a team rule in that @Delta Magic 12ball. Get in on it: htt…",FALSE,0,NA,2017-09-26 01:14:31,FALSE,NA,"912485500186796032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NatalieAndJer04",12,TRUE,FALSE,NA,NA
"2286","Hi @Delta on WS7680 on Sept 14 I had exceptional service from a steward named Josh. He went above and beyond to help find my missed pillow!",FALSE,4,NA,2017-09-26 01:13:49,FALSE,NA,"912485326593171457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dabko_a",0,FALSE,FALSE,NA,NA
"2287","I just would like to say that @Delta ‘s customer service on Twitter is exceptional! Thanks AST* for your help! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+2764><U+FE0F>",FALSE,2,NA,2017-09-26 01:13:00,FALSE,NA,"912485121302831104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoversInEngland",0,FALSE,FALSE,NA,NA
"2288","@Delta since when is the same day standby not possible? Get to the airport early and ask to do standby for earlier flight, need 24 notice?",FALSE,0,"Delta",2017-09-26 01:12:57,FALSE,NA,"912485106341810177","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pocoarturo",0,FALSE,FALSE,NA,NA
"2289","@DELTA great gate crew tonight working 1549 in MSP. Sheena C, Shanna &amp; Adrianna +two folks crushed it. 40 pax rebooked n 4 grumpy Texans : )",FALSE,0,"Delta",2017-09-26 01:12:12,FALSE,NA,"912484917010944000","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlueSafari64",0,FALSE,FALSE,NA,NA
"2290","RT @danfry8054: Honored to be one small part of a great team. Thank you @TeamRubicon @GdyFirePIO @UGFF4005 @Delta for helping me serve. #te…",FALSE,0,NA,2017-09-26 01:11:57,FALSE,NA,"912484858005397504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pjl0173",1,TRUE,FALSE,NA,NA
"2291","@Delta @united @SpiritAirlines @JetBlue Reportedly customer service taking bribes in cash and they let you out of Puerto Rico,  if not ur <ed><U+00A0><U+00BD><ed><U+00B8><U+00B5>",FALSE,0,"Delta",2017-09-26 01:10:59,FALSE,NA,"912484611267207168","5920532","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lety61072",0,FALSE,FALSE,NA,NA
"2292","@Delta Is it because I buy my ticket thru an agent? I don't get it...",FALSE,0,"Delta",2017-09-26 01:10:45,FALSE,"912483247719899136","912484552098140163","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MazziniFelipe",0,FALSE,FALSE,NA,NA
"2293","@Delta How is it possible that have NO extra on 12 flights... https://t.co/hoV6YsUbt3",FALSE,0,"Delta",2017-09-26 01:10:00,FALSE,"912483247719899136","912484365137059841","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MazziniFelipe",0,FALSE,FALSE,NA,NA
"2294","@Delta I think all the videos of how your company has treated all your stranded customers in Puerto Rico is disgusting! U should be ashamed!",FALSE,0,"Delta",2017-09-26 01:09:48,FALSE,NA,"912484314046222337","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Niki008",0,FALSE,FALSE,NA,NA
"2295","@AmericanAir @Delta @united @SouthwestAir @JetBlue u know great pr = more business for u when u get help in &amp; people out of  #PuertoRico",FALSE,0,"AmericanAir",2017-09-26 01:09:39,FALSE,NA,"912484279380144128","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redk44",0,FALSE,FALSE,NA,NA
